level_0	objid	redshift	redshift_error	ra_obj	dec_obj	snr_Ha	emline_flag	Par	index	zbest	emline_flag_best	cosmosra	cosmosdec	cosmosid	cosmosz	cosmoshst	cosmoszmed	cosmoszlow	cosmoszup
1425	2193.0	0.6893699999999999	0.00089	150.09229399999998	2.421252	7.008403361344538	2.0	Par028	1335	0.6893699999999999	2.0	150.09229571956928	2.421239979728718	649975.0	0.6088	25.448026579828465	0.6088	0.5827	0.6973
1426	2197.0	3.07499	0.0	150.086941	2.421384	-1.0	2.0	Par028	1336	3.07499	2.0	150.08694411727666	2.421375623681952	661321.0	0.1033	27.3567892119738	0.1033	0.0295	0.2596
1427	2194.0	3.05201	0.00249	150.089955	2.421278	-1.0	1.0	Par028	1337	3.05201	1.0	150.08996175250272	2.4212659233662097	649871.0	2.8965	26.38712128267671	2.8965	2.8013	2.9986
1428	2203.0	1.90427	0.0004799999999999	150.090779	2.421354	12.20472440944882	1.0	Par028	1338	1.90427	1.0	150.09078344871799	2.4213432616445854	649925.0	2.2186	26.436592517355084	2.2186	2.0291	2.2952
1429	2215.0	0.8889	0.0001199999999999	150.079337	2.421431	63.38028169014085	1.0	Par028	1339	0.8889	1.0	150.07934115962777	2.421422420070737	649453.0	0.9976	24.020791002907753	0.9976	0.99	1.0088
1430	2247.0	1.21794	0.0	150.085318	2.421673	19.510869565217394	1.0	Par028	1340	1.21794	1.0	150.08531934476014	2.421666489896458	649738.0	1.1641	23.580262464046555	1.1641	1.1395	1.17
1431	2235.0	0.9298	0.0	150.09031000000002	2.421538	15.4071661237785	4.0	Par028	1341	0.9298	1.5	150.09031149047937	2.421536427739525	649938.0	0.9036	23.744315917639227	0.9036	0.8617	0.91
1432	2275.0	3.08421	0.0	150.093847	2.42198	-1.0	1.0	Par028	1342	3.08421	1.0	150.09384724979483	2.4219696917459195	650113.0	3.1471	24.573949521579497	3.1471	3.1035	3.1878
1433	2310.0	3.05315	0.00243	150.09102099999998	2.422454	-1.0	1.0	Par028	1343	3.05315	1.0	150.09101935450641	2.422446660116416	650060.0	3.0093	24.963612680880672	3.0093	2.9656	3.0464
1435	2327.0	0.74095	0.00063	150.082483	2.422577	15.384615384615383	2.0	Par028	1345	0.74095	2.0	150.0824874590732	2.4225725386963917	649715.0	0.7465	24.62313038884203	0.7465	0.72	0.7717
1436	2370.0	0.65556	0.0	150.07679	2.4231130000000003	8.671874999999998	4.0	Par028	1346	0.65556	1.5	150.07679168495324	2.4231132996971403	649537.0	0.6005	25.82778893561344	0.6005	0.5626	0.6439
1437	2373.0	2.00155	0.00088	150.083737	2.422637	18.811881188118807	1.0	Par028	1347	2.00155	1.0	150.0837446769058	2.4226313260833208	649832.0	1.9031	24.388139544397944	1.9031	1.6976	1.979
1438	2374.0	2.01257	0.00103	150.083978	2.422963	6.716981132075473	1.0	Par028	1348	2.01257	1.0	150.08398110171294	2.4229560940248427	649833.0	2.0298	25.59253530861691	2.0298	1.8727	2.1383
1439	2378.0	1.81925	0.0007	150.077704	2.42303	13.848039215686278	1.0	Par028	1349	1.81925	1.0	150.0777056923737	2.4230284650889367	649573.0	1.6644	26.185950839163095	1.6644	1.629	1.6718
1440	2381.0	3.12398	0.0	150.079425	2.4232080000000003	-1.0	1.0	Par028	1350	3.12398	1.0	150.07943229357093	2.423202004100206	649657.0	3.1133	25.064191214350572	3.1133	3.0885	3.132
1442	2383.0	2.00792	0.00041	150.078264	2.423114	16.393442622950822	1.0	Par028	1352	2.00792	1.0	150.07827446882885	2.4231035933435328	649607.0	1.6597	25.595062118286428	1.6597	1.6475	1.671
1443	2387.0	1.8669	0.00018	150.071504	2.423252	20.6896551724138	1.0	Par028	1353	1.8669	1.0	150.07150639989976	2.4232546638552903	649327.0	1.6302	26.189733677816523	1.6302	1.0267	1.648
1444	2406.0	1.26497	0.0	150.102879	2.423305	47.39130434782609	1.0	Par028	1354	1.26497	1.0	150.10288058226115	2.423286530689844	650689.0	1.3012	24.327335275123566	1.3012	0.9957	1.3653
1445	2411.0	1.72863	0.00175	150.095349	2.4230240000000003	5.010810810810812	1.0	Par028	1355	1.72863	1.0	150.09535461986584	2.4230098008811263	650362.0	1.3445	25.94851764602682	1.3445	1.1051	1.8636
1446	2425.0	3.09965	0.00088	150.100953	2.423503	-1.0	1.0	Par028	1356	3.09965	1.0	150.10096874275928	2.4234640812628037	650609.0	0.396	26.248362925298125	0.396	0.2262	2.3719
1447	2431.0	1.9588	0.0	150.076225	2.423699	6.756066411238826	1.0	Par028	1357	1.9588	1.0	150.07624995823483	2.4237056291636567	661253.0	2.1794	28.016621151050998	2.1794	2.1218	2.2299
1448	2453.0	1.87764	0.00156	150.092094	2.423902	8.536585365853659	1.0	Par028	1358	1.87764	1.0	150.0921007416281	2.423892687219731	650280.0	1.9379	25.961954237173707	1.9379	1.8459	2.0209
1449	2465.0	1.30955	0.0	150.07060800000002	2.424109	22.81808622502629	1.0	Par028	1359	1.30955	1.0	150.07061339739028	2.4241060220312156	649381.0	1.5326	26.000723458047446	1.5326	1.42	1.5473
1450	2489.0	1.17834	0.0	150.09604199999998	2.424246	19.32059447983015	1.0	Par028	1360	1.17834	1.0	150.09604821828918	2.42423614334089	650486.0	1.1595	25.26364591545168	1.1595	1.1424	1.1739
1451	2498.0	1.33759	0.00041	150.091487	2.424303	8.649214659685866	1.0	Par028	1361	1.33759	1.0	150.09149285406733	2.42429344726333	650293.0	1.277	26.249683564047423	1.277	1.2651	1.3223
1452	2491.0	2.92135	0.0	150.094451	2.424253	-1.0	1.0	Par028	1362	2.92135	1.0	150.09445426016995	2.424243044704715	650412.0	0.0	25.428976888422966	0.1035	0.014	0.1587
1453	2509.0	3.19044	0.0	150.100999	2.424419	-1.0	1.0	Par028	1363	3.19044	1.0	150.10100239132342	2.4244024930226886	650721.0	-99.0	27.006828101265633	0.1266	0.1002	0.1779
1454	2542.0	3.18093	0.00044	150.101244	2.424761	-1.0	1.0	Par028	1364	3.18093	1.0	150.10124943292294	2.4247515439082603	650778.0	3.3192	25.249758026716155	3.3192	3.2	3.4273
1456	2544.0	1.85934	0.0	150.08715700000002	2.42468	36.64429530201343	1.0	Par028	1366	1.85934	1.0	150.08716386068005	2.424675505473327	650159.0	1.8984	24.726276093290664	1.8984	1.8377	1.953
1458	2563.0	1.33496	0.00018	150.086778	2.424942	37.16814159292036	1.0	Par028	1368	1.33496	1.0	150.0867815513749	2.424933391126872	650172.0	1.3056	24.678639933741287	1.3056	1.2573	1.336
1459	2565.0	1.78115	0.00061	150.087882	2.42508	7.328605200945628	1.0	Par028	1369	1.78115	1.0	150.08787896785793	2.425062947558467	661490.0	0.3475	27.67749138892142	0.3475	0.0639	1.3014
1461	2619.0	3.12195	0.0005	150.096342	2.425359	-1.0	1.0	Par028	1371	3.12195	1.0	150.0963449308116	2.425366643775446	650661.0	3.0442	23.66548588798089	3.0442	3.0215	3.0596
1463	2626.0	2.05713	0.0010199999999999	150.099962	2.4257470000000003	6.9079754601227	1.0	Par028	1373	2.05713	1.0	150.09996026029805	2.42574021888925	650834.0	0.1289	27.120216060503203	0.1289	0.0338	2.2259
1464	2627.0	1.89747	0.0	150.091805	2.425698	10.13064133016627	1.0	Par028	1374	1.89747	1.0	150.0918114216423	2.4256859489160587	650471.0	2.0802	26.907255032168344	2.0802	1.869	2.2559
1465	2629.0	2.16717	0.00036	150.081299	2.425225	25.707257072570723	1.0	Par028	1375	2.16717	1.0	150.08130495008274	2.4252212565787628	650008.0	1.9453	25.437737419664387	1.9453	0.4856	2.0445
1466	2631.0	1.84075	0.0	150.074771	2.42579	2.670807453416149	1.0	Par028	1376	1.84075	1.0	150.07477248704848	2.4257841270604823	649765.0	-99.0	26.35812214932489	1.6428	1.6301	1.65
1467	2645.0	1.97251	0.00015	150.08041200000002	2.425945	26.938775510204085	1.0	Par028	1377	1.97251	1.0	150.080418689501	2.425939945612736	650005.0	1.0492	25.908034683433808	1.0492	1.0391	1.6834
1468	2654.0	0.49363	0.0003	150.093109	2.425922	-1.0	1.0	Par028	1378	0.49363	1.0	150.09310819168388	2.425921390487801	650573.0	0.4976	23.778023110413763	0.4976	0.49	0.5088
1469	2656.0	2.14832	0.00025	150.085603	2.426095	10.544412607449855	1.0	Par028	1379	2.14832	1.0	150.08561042707706	2.42608712216247	650251.0	2.3103	28.323429495669686	2.3103	2.2997	2.32
1470	2682.0	0.84473	0.00014	150.074995	2.426244	49.6042216358839	4.0	Par028	1380	0.84473	4.0	150.07499970918562	2.426228339712723	649820.0	-99.0	26.45904544723917	0.8494	0.84	0.8572
1471	2694.0	3.12427	0.00077	150.093434	2.426335	-1.0	1.0	Par028	1381	3.12427	1.0	150.09344165968025	2.4263319568349178	650617.0	3.2756	26.64789640412259	3.2756	3.1238	3.4567
1472	2722.0	1.33663	0.00064	150.101215	2.426717	8.45724907063197	1.0	Par028	1382	1.33663	1.0	150.10120414438154	2.4266974771591343	423288.0	-99.0	28.654403799871687	0.0596	0.0197	0.1855
1473	2735.0	2.27913	0.00016	150.080255	2.426847	25.360824742268044	1.0	Par028	1383	2.27913	1.0	150.08025273909143	2.4268455686941888	650098.0	1.057	25.1896573115027	1.057	1.0448	1.1418
1475	2748.0	1.25808	0.0	150.083423	2.426931	17.64705882352941	1.0	Par028	1385	1.25808	1.0	150.08342578904794	2.4269186622033287	423126.0	1.14	25.226371010696713	1.14	1.126	1.1592
1476	2749.0	1.28596	0.00064	150.071182	2.426967	6.146179401993356	1.0	Par028	1386	1.28596	1.0	150.07118801323836	2.4269626946944944	649745.0	-99.0	26.85272954070062	1.6361	1.63	2.4747
1477	2768.0	1.863	0.0	150.098615	2.427184	23.391521197007474	1.0	Par028	1387	1.863	1.0	150.09861972865593	2.427172365220479	423230.0	2.1697	26.70605406429012	2.1697	2.12	2.2899
1478	2787.0	3.07499	0.0	150.079818	2.42739	-1.0	1.0	Par028	1388	3.07499	1.0	150.07982202461648	2.427387074661346	650150.0	0.2744	24.88749625457302	0.2744	0.1013	0.3028
1479	2788.0	3.06209	0.00093	150.079545	2.42737	-1.0	1.0	Par028	1389	3.06209	1.0	150.07955206585578	2.427364662865084	650149.0	0.996	24.741001428504944	0.996	0.99	1.659
1480	2795.0	0.7287100000000001	0.0	150.075924	2.427536	14.886363636363637	4.0	Par028	1390	0.7287100000000001	4.0	150.07593059746455	2.4275310499553178	649992.0	-99.0	26.800927305567	1.0	0.9919	1.01
1481	2826.0	2.1804	0.0004599999999999	150.087643	2.42784	6.421173762945916	1.0	Par028	1391	2.1804	1.0	150.0876545948646	2.427829908362794	650550.0	0.0173	26.666649991944126	0.0173	0.01	0.0715
1482	2853.0	2.9636	0.00029	150.096798	2.428192	-1.0	1.0	Par028	1392	2.9636	1.0	150.09680673218963	2.428181601067991	423275.0	2.9195	26.537458207900094	2.9195	2.8726	2.9789
1484	2865.0	0.61458	0.00031	150.108565	2.42802	14.610244988864144	4.0	Par028	1394	0.61458	4.0	150.10856378016018	2.428006592137644	423794.0	-99.0	24.798119382599335	0.5804	0.525	0.6172
1485	2866.0	1.96454	0.00075	150.10888400000002	2.428022	12.909090909090908	1.0	Par028	1395	1.96454	1.0	150.10888942515808	2.4280061090806884	423795.0	0.8674	23.961886056340983	0.8674	0.85	0.8883
1486	2896.0	1.8707	0.00095	150.09414099999998	2.428547	8.653846153846155	1.0	Par028	1396	1.8707	1.0	150.09416507155154	2.428543054996555	423194.0	1.7781	27.347366386817804	1.7781	1.1526	2.0957
1487	2915.0	0.8693799999999999	0.00016	150.084761	2.428713	70.3204047217538	2.0	Par028	1397	0.8693799999999999	2.0	150.08476920962806	2.428709510847526	650543.0	0.87	23.39890207777364	0.87	0.86	0.8768
1488	2930.0	1.71683	0.00079	150.093222	2.428957	6.08843537414966	1.0	Par028	1398	1.71683	1.0	150.09322510135777	2.4289251301980075	423206.0	1.6892	25.902144447817005	1.6892	1.635	1.828
1489	2951.0	0.91537	0.00031	150.09356599999998	2.429262	3.15	4.0	Par028	1399	0.91537	1.5	150.09358185600334	2.429249600027725	423260.0	0.8788	25.6779961568539	0.8788	0.8262	0.9234
1490	2970.0	0.91832	0.0	150.099491	2.429357	19.05797101449276	2.0	Par028	1400	0.91832	2.0	150.09950432042066	2.4293492693405625	423542.0	0.0988	24.431177701347252	0.0988	0.0543	0.1231
1491	2993.0	1.24164	0.0	150.098105	2.429555	27.687861271676304	1.0	Par028	1401	1.24164	1.0	150.09811554746594	2.4295411990987077	423509.0	1.3577	24.353642764920412	1.3577	1.3331	1.4042
1492	3004.0	1.72852	0.00056	150.094677	2.429806	12.399540757749715	1.0	Par028	1402	1.72852	1.0	150.09469251508776	2.42979270245868	423389.0	1.6635	25.562735289528113	1.6635	1.6272	1.6789
1493	3024.0	3.44682	0.0001899999999999	150.089044	2.430035	-1.0	1.0	Par028	1403	3.44682	1.0	150.08906093798652	2.4300264824306637	423147.0	3.3633	24.89385209822506	3.3633	3.1477	3.4196
1494	3039.0	2.15346	0.0	150.096154	2.4303	19.97245179063361	1.0	Par028	1404	2.15346	1.0	150.09616337520544	2.4302887242280504	423504.0	2.3541	25.45664641761246	2.3541	2.3319	2.363
1495	3041.0	0.69317	0.0001199999999999	150.101416	2.430229	18.71559633027523	1.0	Par028	1405	0.69317	1.0	150.10142491448383	2.430216776848545	423734.0	0.6024	23.727979151435537	0.6024	0.5842	0.61
1496	3061.0	0.7079300000000001	0.0	150.088125	2.430592	15.477707006369426	2.0	Par028	1406	0.7079300000000001	2.0	150.08813050012944	2.4305664283036506	423198.0	0.7031	24.120488931583427	0.7031	0.6829	0.71
1497	3071.0	1.87019	0.00083	150.08291100000002	2.430873	4.699453551912568	1.0	Par028	1407	1.87019	1.0	150.08291685363926	2.430863950063438	650708.0	0.2153	27.1717657528608	0.2153	0.0624	1.4645
1498	3088.0	1.72531	0.00058	150.08207	2.431048	11.737226277372264	1.0	Par028	1408	1.72531	1.0	150.08208021263312	2.4310445873568844	650703.0	1.045	26.067101357387283	1.045	0.9797	1.6566
1499	3092.0	2.15732	0.00018	150.0851	2.431223	18.91414141414141	1.0	Par028	1409	2.15732	1.0	150.08510856801757	2.4312175386054493	650846.0	2.0777	27.1544176548054	2.0777	2.0233	2.173
1500	3102.0	0.74922	0.0	150.081703	2.431249	15.428571428571429	2.0	Par028	1410	0.74922	2.0	150.0817116910011	2.431245025827428	650705.0	1.0029	25.193814546447367	1.0029	0.9817	1.01
1501	3105.0	1.45802	0.00022	150.07728799999998	2.431398	19.07692307692308	1.0	Par028	1411	1.45802	1.0	150.07729760507593	2.431395180698398	650521.0	-99.0	26.61396229171896	1.629	1.62	1.6387
1502	3106.0	2.39666	0.00025	150.087412	2.431356	27.52136752136752	1.0	Par028	1412	2.39666	1.0	150.0874239861717	2.43134882967581	423247.0	2.4332	25.613709962683146	2.4332	2.3918	2.4477
1503	3111.0	1.85024	0.00067	150.09186200000002	2.431354	25.234375	1.0	Par028	1413	1.85024	1.0	150.09187198606594	2.431345593448052	423468.0	1.6336	25.928747857746952	1.6336	1.6032	1.6444
1504	3131.0	3.12799	0.0	150.087062	2.4318	-1.0	1.0	Par028	1414	3.12799	1.0	150.08707560494682	2.4317919919154147	423287.0	2.9242	26.600171635130128	2.9242	2.7902	3.0354
1505	3133.0	1.9809900000000005	0.00069	150.08353	2.431784	6.01615074024226	1.0	Par028	1415	1.9809900000000005	1.0	150.08352582092982	2.4317874151010512	650847.0	1.6408	26.655204035469303	1.6408	1.6237	1.6541
1506	1107.0	1.52513	0.00078	150.095257	2.41125	5.741626794258374	1.0	Par028	1416	1.52513	1.0	150.09526379948304	2.41123327211385	648863.0	1.9382	24.46931578688953	1.9382	1.8525	2.0084
1507	1189.0	0.91211	0.00047	150.100608	2.412036	11.728395061728396	2.0	Par028	1417	0.91211	2.0	150.10061108470796	2.412018320102205	649235.0	0.6834	26.867750575790833	0.6834	0.5623	0.7842
1508	3139.0	2.16293	0.0	150.08430900000002	2.431939	5.737913486005089	1.0	Par028	1418	2.16293	1.0	150.08431779648353	2.431933218192549	423161.0	2.0993	26.501900554056142	2.0993	1.6887	2.199
1509	3154.0	1.6941400000000002	0.00013	150.098678	2.431563	53.93548387096774	1.0	Par028	1419	1.6941400000000002	1.0	150.09868828523116	2.4315552433140275	423850.0	1.0356	24.780016273249185	1.0356	1.0284	1.06
1510	3156.0	1.69924	0.00025	150.098934	2.432083	16.944444444444443	1.0	Par028	1420	1.69924	1.0	150.09894456750766	2.4320728433114396	423852.0	1.6378	24.417059217091857	1.6378	1.6193	1.6594
1511	3188.0	1.84595	0.0	150.083418	2.4323080000000004	50.92592592592593	1.0	Par028	1421	1.84595	1.0	150.08343104920291	2.432305187816931	423182.0	1.6612	24.322557858258065	1.6612	1.6444	1.6734
1512	3206.0	2.15882	0.00021	150.095747	2.4325240000000004	27.343750000000004	1.0	Par028	1422	2.15882	1.0	150.09575889835773	2.4325163698312644	423767.0	2.3047	26.563232814307675	2.3047	2.2683	2.3107
1513	3207.0	3.10372	0.0013	150.095872	2.432633	-1.0	2.0	Par028	1423	3.10372	2.0	150.09587462632993	2.4326211723550637	423768.0	2.9592	26.154839851275803	2.9592	2.8253	3.0317
1514	3242.0	1.40623	0.0007	150.10099499999998	2.432987	7.71978021978022	1.0	Par028	1424	1.40623	1.0	150.1010106988245	2.432970129796873	424050.0	0.0505	26.26379865582426	0.0505	0.018	0.1145
1515	3241.0	3.07564	0.00018	150.080514	2.433071	-1.0	1.0	Par028	1425	3.07564	1.0	150.08052521141053	2.4330677362523	423140.0	-99.0	25.814042443272477	1.6446	1.6221	1.65
1516	3263.0	0.74573	8e-05	150.100355	2.433263	93.06930693069306	1.0	Par028	1426	0.74573	1.0	150.10036870879512	2.4332537469844393	424052.0	0.7949	24.07927912352882	0.7949	0.7641	0.8
1517	3178.0	1.88158	0.00158	150.089547	2.432096	6.380510440835266	2.0	Par028	1427	1.88158	2.0	150.08955265602773	2.432086831038458	423442.0	4.7374	25.885136966055022	4.7374	4.5112	4.8534
1518	3266.0	1.8735	0.0	150.08553899999998	2.43329	57.54716981132075	1.0	Par028	1428	1.8735	1.0	150.0855488819401	2.4332844978933053	423415.0	1.9522	25.128778505309306	1.9522	1.9156	1.974
1519	3267.0	2.39594	0.0011099999999999	150.085729	2.433292	11.16279069767442	2.0	Par028	1429	2.39594	2.0	150.08573850730602	2.4332870976225762	423416.0	2.3979	25.503818361984536	2.3979	2.3745	2.4263
1520	3270.0	1.97793	0.00028	150.081865	2.432752	32.395209580838326	1.0	Par028	1430	1.97793	1.0	150.0818702423945	2.432748612033245	423187.0	1.6394	26.01231077601212	1.6394	1.6259	1.6523
1521	3294.0	1.37355	0.00047	150.09071	2.4336450000000003	5.425219941348973	1.0	Par028	1431	1.37355	1.0	150.09071824005127	2.4336292115190097	451490.0	0.7651	28.910762357209837	0.7651	0.1803	1.8379
1522	3315.0	2.08707	0.0	150.09247	2.433903	10.302325581395348	4.0	Par028	1432	2.08707	4.0	150.09247595376073	2.4338988415954903	451528.0	0.5437	28.006054904159782	0.5437	0.1976	1.0717
1523	3318.0	3.32837	0.0	150.092982	2.433943	-1.0	2.0	Par028	1433	3.32837	2.0	150.09298407643553	2.433928926628556	451547.0	2.9288	28.33945167262027	2.9288	0.5307	3.671
1524	3324.0	2.15753	0.00125	150.093412	2.433868	4.133522727272727	2.0	Par028	1434	2.15753	2.0	150.09341187808846	2.433845839502758	423806.0	1.4481	26.75198123401765	1.4481	1.0799	2.27
1525	3356.0	3.08034	0.0003	150.08005	2.43414	-1.0	1.0	Par028	1435	3.08034	1.0	150.08006206746902	2.4341401173012756	423279.0	-99.0	27.1603097123875	1.6378	1.63	1.6489
1526	3357.0	3.08604	0.00112	150.08004	2.434289	-1.0	1.0	Par028	1436	3.08604	1.0	150.08005276268338	2.4342866559273757	423280.0	-99.0	26.236474803091152	1.6339	1.5961	1.6402
1527	3373.0	3.0904700000000003	0.0003799999999999	150.09666399999998	2.434588	-1.0	2.0	Par028	1437	3.0904700000000003	2.0	150.0966653635585	2.4345743877640738	424027.0	3.13	26.46358796993768	3.13	2.8001	3.3701
1528	3376.0	0.8997	0.0	150.09258300000002	2.434691	4.089121887287025	4.0	Par028	1438	0.8997	1.5	150.09259132115645	2.434680047155826	423885.0	0.9024	26.864202545919532	0.9024	0.7436	0.9751
1529	3405.0	1.97132	0.0002	150.086168	2.435038	28.5483870967742	1.0	Par028	1439	1.97132	1.0	150.08617718137776	2.43502827447326	423643.0	1.9584	25.238217150769774	1.9584	1.9104	1.9934
1530	3432.0	1.15299	0.00054	150.08912800000002	2.43546	11.384217335058215	1.0	Par028	1440	1.15299	1.0	150.0891375692789	2.4354497580031023	423813.0	1.114	25.625943326437003	1.114	1.0713	1.1429
1531	3440.0	1.41125	0.0	150.094373	2.43568	26.78571428571429	1.0	Par028	1441	1.41125	1.0	150.09438573999032	2.4356745658427434	424068.0	1.4151	25.403222444221356	1.4151	1.4033	1.4401
1532	3441.0	2.8419	0.00056	150.085592	2.435712	-1.0	2.0	Par028	1442	2.8419	2.0	150.08560550629022	2.4357047101239915	423683.0	0.5853	26.509806442964393	0.5853	0.5246	0.7091
1533	3445.0	2.1007	0.0005	150.07943600000002	2.435632	27.2463768115942	1.0	Par028	1443	2.1007	1.0	150.07945095798078	2.435627096246379	423426.0	1.6412	24.9845061057033	1.6412	1.6321	1.65
1534	700.0	0.78797	0.00037	150.065528	2.407226	12.943722943722944	4.0	Par028	1444	0.78797	4.0	150.06552912783218	2.4072258530346455	646846.0	-99.0	28.198506918643034	0.3196	0.0808	1.297
1535	3475.0	2.84567	0.00084	150.084667	2.43596	-1.0	1.0	Par028	1445	2.84567	1.0	150.08467611716043	2.435955967762469	423680.0	2.4447	25.75986521099068	2.4447	1.8677	2.7651
1536	3490.0	1.14034	0.00025	150.08983700000002	2.435929	48.00000000000001	1.0	Par028	1446	1.14034	1.0	150.08984986492882	2.4359208158735903	423946.0	1.0503	24.067535867320533	1.0503	1.0406	1.06
1537	3492.0	0.73552	0.0	150.090299	2.436576	9.312638580931264	1.0	Par028	1447	0.73552	1.0	150.09031414307677	2.436571334849727	423995.0	0.7359	23.91202118381422	0.7359	0.7262	0.7685
1538	3505.0	2.67807	0.0002	150.087463	2.436901	-1.0	1.0	Par028	1448	2.67807	1.0	150.08747427760986	2.4368893452971916	423918.0	2.7689	25.12700735695201	2.7689	2.7357	2.816
1539	3515.0	1.3261	0.00033	150.089772	2.437183	14.177777777777775	1.0	Par028	1449	1.3261	1.0	150.08978404919972	2.4371761835600605	424047.0	1.2338	25.877582468550564	1.2338	1.1563	1.2671
1540	3534.0	2.72265	0.0	150.081397	2.437512	-1.0	2.0	Par028	1450	2.72265	2.0	150.08141753872434	2.437563080309023	423729.0	-99.0	26.929732672359442	1.642	1.6217	1.6527
1541	3535.0	2.71614	0.00141	150.081423	2.437593	-1.0	2.0	Par028	1451	2.71614	2.0	150.08141753872434	2.437563080309023	423729.0	-99.0	26.929732672359442	1.642	1.6217	1.6527
1542	3510.0	1.52597	0.0010199999999999	150.081045	2.436992	8.842975206611571	1.0	Par028	1452	1.52597	1.0	150.081056961216	2.4369874248239265	423656.0	-99.0	25.690886845872193	3.5662	3.5386	3.5991
1543	3564.0	2.20394	0.00073	150.08569	2.438801	9.94708994708995	4.0	Par028	1453	2.20394	4.0	150.08569648112555	2.4387902591370834	424060.0	0.6448	27.210405024974555	0.6448	0.5314	0.9578
1544	3576.0	0.78587	0.00098	150.083674	2.439044	6.8986384266263245	4.0	Par028	1454	0.78587	1.5	150.08367696281616	2.4390436427912454	423991.0	0.7924	25.378116512550992	0.7924	0.7463	0.8148
1545	3585.0	0.74943	0.0	150.076061	2.439356	23.58490566037736	1.0	Par028	1455	0.74943	1.0	150.0760732715	2.439347721453751	423716.0	-99.0	24.48259015641316	0.9998	0.99	1.007
1546	3591.0	1.12389	0.00045	150.077676	2.439903	10.63934426229508	1.0	Par028	1456	1.12389	1.0	150.07768730645782	2.4399035451433617	423843.0	-99.0	26.650137584471953	1.0297	1.006	1.6246
1549	1022.0	0.8997	0.0	150.066893	2.410526	9.9	4.0	Par028	1458	0.8997	1.5	150.0668935704414	2.410520926235959	647397.0	0.9736	26.138049880772574	0.9736	0.9506	0.9901
1550	1807.0	2.19207	0.00067	150.071519	2.417384	1.9859154929577465	2.0	Par028	1459	2.19207	2.0	150.07151867992593	2.4173822956364384	648561.0	2.0343	27.130643058541818	2.0343	1.8142	2.1967
1551	2317.0	3.13699	0.00066	150.071107	2.4220200000000003	-1.0	3.0	Par028	1460	3.13699	3.0	150.07111808859088	2.4220203440130557	649135.0	0.9864	26.57705524971322	0.9864	0.9657	1.5629
1552	2319.0	2.09056	0.00159	150.071326	2.422132	11.960784313725489	2.0	Par028	1461	2.09056	2.0	150.07132153226635	2.422126136368846	649170.0	0.1359	25.73081037179722	0.1359	0.0529	0.4919
1553	1661.0	1.53912	0.0	150.095002	2.416386	-1.0	1.0	Par028	1462	1.53912	1.0	150.09500126401596	2.4163751526051302	649529.0	1.5326	26.57286276181928	1.5326	1.4832	1.5428
1554	2178.0	2.10774	0.0	150.090577	2.421087	7.0625	2.0	Par028	1463	2.10774	2.0	150.0905649841978	2.421065075531927	649873.0	1.8056	26.726689455233625	1.8056	1.4456	2.2496
1681	3705.0	0.81246	0.00081	150.24484	1.751029	8.179824561403509	4.0	Par029	1586	1.3757034488363176	1.5	150.2448823213727	1.7510946128267533	348233.0	1.4311	24.408282498500196	1.4311	1.4145	1.44
1683	249.0	2.0111	0.0	149.696555	2.043756	5.181347150259067	4.0	Par049	1588	2.0111	1.5	149.69655258484863	2.043755479686216	201206.0	1.8371	24.82324825077988	1.8371	1.6885	1.9192
1684	311.0	1.85512	0.00086	149.710224	2.044712	7.191157347204161	4.0	Par049	1589	1.85512	4.0	149.7102469275303	2.044721148654992	201951.0	-99.0	26.534848145189432	1.5833	0.9771	1.641
1685	338.0	2.19453	0.00126	149.693598	2.045206	6.308943089430895	4.0	Par049	1590	2.19453	1.5	149.69359126922444	2.045199161696102	201234.0	2.0966	27.67726509139385	2.0966	0.0254	2.3021
1686	390.0	1.83464	0.0012	149.69396	2.045976	7.18562874251497	4.0	Par049	1591	1.83464	4.0	149.6939630915292	2.0459759201969345	201361.0	2.0663	26.115979702579665	2.0663	1.9797	2.1796
1687	675.0	1.83927	0.0	149.705753	2.049844	16.021505376344084	4.0	Par049	1592	1.83927	1.5	149.70574882541024	2.04983781273112	202408.0	1.6587	24.13763723995251	1.6587	1.6385	1.6749
1688	732.0	2.19592	0.00038	149.693034	2.050553	24.39252336448598	4.0	Par049	1593	2.19592	1.5	149.69303119965986	2.050549409400112	201907.0	2.132	24.363861411245672	2.132	2.0874	2.148
1690	795.0	3.02249	0.00033	149.714418	2.051219	-1.0	2.0	Par049	1595	3.02249	2.0	149.7144113056041	2.0512171479043735	203003.0	0.5819	25.650870868519114	0.5819	0.5131	0.6143
1691	841.0	2.01852	0.00067	149.714915	2.051804	25.12280701754386	4.0	Par049	1596	2.01852	4.0	149.7149129630423	2.0517984487680945	203077.0	1.6546	26.173865474255344	1.6546	1.6258	1.6679
1692	842.0	1.89057	0.00095	149.715136	2.051326	12.406876790830946	4.0	Par049	1597	1.89057	4.0	149.71513473124747	2.0513237900320833	203078.0	2.3168	25.13443414195909	2.3168	2.3088	2.3357
1693	894.0	2.07764	0.00128	149.704429	2.05237	11.142857142857142	4.0	Par049	1598	2.07764	4.0	149.70442691260075	2.0523587224034654	202717.0	0.8166	24.891906164734813	0.8166	0.787	0.8813
1697	934.0	1.77578	0.0	149.700788	2.052788	12.062084257206209	4.0	Par049	1602	1.77578	1.5	149.70078324447326	2.0527845229330013	202597.0	1.7469	24.46600135766751	1.7469	1.7333	1.77
